monthly_income,requested_amount,term_in_months,loan_status,age,monthly_debt,Approval_Probability,AI_Score,Risk_Level
2666.666666666667,7400,2,1,24,506.66666666666674,0.98,839,LOW
6250.0,21600,14,1,31,1625.0,0.99,844,LOW
1250.0,4500,14,0,33,637.5,0.05,327,HIGH
1000.0,3100,16,1,26,250.0,0.98,839,LOW
7000.0,19700,6,0,52,4060.0,0.0,300,HIGH
6583.333333333334,26300,8,0,32,3357.5,0.0,300,HIGH
1750.0,4300,20,1,36,630.0,0.78,729,MEDIUM
2083.3333333333335,7000,20,0,52,1250.0,0.01,305,HIGH
3083.333333333333,13900,2,0,38,1449.1666666666665,0.04,322,HIGH
916.6666666666667,4000,16,1,22,110.0,0.98,839,LOW
5416.666666666666,24800,8,1,60,1787.5,1.0,850,LOW
6833.333333333334,31500,8,1,62,1230.0,1.0,850,LOW
4166.666666666667,12400,8,1,48,1458.3333333333335,0.97,833,LOW
1250.0,6000,6,1,59,325.0,1.0,850,LOW
3083.333333333333,9100,18,0,50,1726.666666666667,0.0,300,HIGH
3416.666666666667,14600,16,0,41,1776.666666666667,0.0,300,HIGH
6000.0,16800,6,1,26,720.0,1.0,850,LOW
1666.6666666666665,5000,6,1,43,633.3333333333333,0.9,795,LOW
1666.6666666666665,4700,14,0,53,850.0,0.01,305,HIGH
4250.0,11500,4,1,57,1232.4999999999998,0.96,828,LOW
5000.0,13600,12,1,34,550.0,1.0,850,LOW
4083.333333333333,18100,8,1,32,735.0,1.0,850,LOW
750.0,2300,12,0,62,352.5,0.04,322,HIGH
6250.0,25000,18,1,35,1187.5,1.0,850,LOW
5333.333333333334,25000,12,1,43,2080.0000000000005,0.97,833,LOW
7250.0,26400,2,1,34,1957.5,1.0,850,LOW
6083.333333333334,17200,18,0,42,2980.833333333334,0.0,300,HIGH
6166.666666666666,27100,4,0,32,3083.333333333333,0.01,305,HIGH
2250.0,9300,16,0,54,900.0,0.08,344,HIGH
2833.333333333333,8900,6,0,34,1473.333333333333,0.02,311,HIGH
1750.0,7400,4,0,26,927.5,0.04,322,HIGH
2583.3333333333335,10500,10,1,48,645.8333333333334,1.0,850,LOW
3916.666666666667,17400,2,1,53,1214.1666666666667,0.96,828,LOW
2583.3333333333335,10500,6,1,50,439.16666666666674,1.0,850,LOW
4750.0,20400,2,1,24,1235.0,0.99,844,LOW
1916.6666666666665,8000,14,1,21,670.8333333333333,0.88,784,LOW
5500.0,18500,16,0,29,2915.0,0.0,300,HIGH
2250.0,6400,18,1,43,225.0,1.0,850,LOW
666.6666666666667,2800,16,0,44,400.0,0.03,316,HIGH
5500.0,18500,8,1,34,880.0,1.0,850,LOW
3250.0,10700,6,0,43,1592.5,0.01,305,HIGH
166.66666666666669,600,16,0,46,80.0,0.01,305,HIGH
1666.6666666666665,4200,6,1,46,166.66666666666669,1.0,850,LOW
7583.333333333334,20900,20,0,60,3185.0,0.0,300,HIGH
3916.666666666667,10800,8,1,23,1410.0,0.84,762,LOW
2666.666666666667,11100,6,1,36,746.6666666666669,0.99,844,LOW
1416.6666666666665,4200,14,1,25,141.66666666666666,0.99,844,LOW
2166.6666666666665,8100,12,1,42,476.66666666666663,1.0,850,LOW
2250.0,6700,14,1,47,720.0,0.86,773,LOW
3000.0,13400,6,0,57,1620.0,0.01,305,HIGH
6000.0,26000,6,1,21,1500.0,1.0,850,LOW
2083.3333333333335,6400,6,1,44,416.66666666666674,1.0,850,LOW
4583.333333333333,19600,16,1,28,1420.833333333333,0.97,833,LOW
7666.666666666666,33500,8,1,60,766.6666666666667,0.99,844,LOW
7500.0,19000,8,1,51,825.0,1.0,850,LOW
4916.666666666667,15000,14,0,47,2114.166666666667,0.07,338,HIGH
4666.666666666667,15600,12,0,45,2193.3333333333335,0.03,316,HIGH
2666.666666666667,12500,8,1,48,560.0,1.0,850,LOW
7583.333333333334,27800,16,1,48,1516.666666666667,1.0,850,LOW
3833.333333333333,15100,2,0,30,2146.666666666667,0.0,300,HIGH
6083.333333333334,14900,2,1,63,1338.3333333333335,0.98,839,LOW
1083.3333333333333,3100,16,1,24,129.99999999999997,0.97,833,LOW
1500.0,4200,6,0,57,750.0,0.01,305,HIGH
416.66666666666663,1700,10,0,33,212.5,0.17,393,HIGH
4750.0,20500,20,1,30,807.5,1.0,850,LOW
250.0,1100,4,0,23,115.0,0.27,448,HIGH
1750.0,7100,10,1,41,175.0,0.99,844,LOW
4750.0,20100,14,1,33,1330.0,0.99,844,LOW
916.6666666666667,2700,16,1,33,119.16666666666669,1.0,850,LOW
7750.0,34000,6,1,55,2790.0,0.98,839,LOW
2916.666666666667,8100,10,1,64,962.5000000000001,0.98,839,LOW
6833.333333333334,28800,4,1,39,2323.333333333334,1.0,850,LOW
6250.0,17900,20,0,27,2937.5,0.01,305,HIGH
5833.333333333334,25600,6,0,38,2975.0,0.02,311,HIGH
3250.0,8300,18,0,33,1332.5,0.05,327,HIGH
3916.666666666667,13200,12,1,24,1253.3333333333335,0.97,833,LOW
1416.6666666666665,5200,16,0,24,722.5,0.03,316,HIGH
2083.3333333333335,7800,8,0,43,875.0,0.03,316,HIGH
333.33333333333337,1400,12,1,31,43.33333333333334,0.98,839,LOW
2000.0,9100,8,1,63,520.0,0.98,839,LOW
4750.0,21900,2,1,37,617.5,0.99,844,LOW
8166.666666666666,37900,4,0,40,4899.999999999999,0.03,316,HIGH
7500.0,32800,4,1,64,1125.0,1.0,850,LOW
666.6666666666667,3000,14,1,46,166.66666666666669,0.99,844,LOW
1333.3333333333335,4500,14,0,64,800.0,0.06,333,HIGH
8166.666666666666,34100,20,0,28,4573.333333333334,0.03,316,HIGH
2416.6666666666665,7500,12,0,25,1280.8333333333333,0.0,300,HIGH
3250.0,12000,14,1,26,487.5,1.0,850,LOW
2750.0,9000,18,1,65,330.0,0.98,839,LOW
583.3333333333334,2200,8,1,25,180.83333333333337,0.93,811,LOW
7000.0,29500,20,0,34,3920.0000000000005,0.0,300,HIGH
3333.333333333333,12100,12,0,28,1933.333333333333,0.0,300,HIGH
1583.3333333333335,6300,16,1,48,205.83333333333337,1.0,850,LOW
3250.0,14600,2,0,24,1430.0,0.09,349,HIGH
6166.666666666666,18000,2,0,23,3699.9999999999995,0.02,311,HIGH
4916.666666666667,16000,6,1,35,1819.166666666667,0.89,789,LOW
1166.6666666666667,2900,12,0,43,571.6666666666667,0.04,322,HIGH
1500.0,5500,6,1,46,240.0,0.98,839,LOW
833.3333333333333,3100,6,1,32,149.99999999999997,0.98,839,LOW
6166.666666666666,19200,20,1,49,1911.6666666666665,1.0,850,LOW
2250.0,10600,16,0,27,1350.0,0.0,300,HIGH
3000.0,13100,8,1,51,1050.0,0.99,844,LOW
5833.333333333334,18400,12,0,46,2625.0,0.0,300,HIGH
4166.666666666667,18000,14,1,62,1541.666666666667,0.97,833,LOW
1500.0,5700,14,0,50,750.0,0.0,300,HIGH
3916.666666666667,12000,6,1,54,1253.3333333333335,0.98,839,LOW
5583.333333333334,23100,4,1,34,1340.0,1.0,850,LOW
4833.333333333333,17500,10,1,64,821.6666666666667,1.0,850,LOW
4916.666666666667,22700,18,0,41,2163.3333333333335,0.1,355,HIGH
5000.0,15800,18,0,48,2900.0,0.0,300,HIGH
583.3333333333334,1400,10,1,34,210.0,0.55,602,HIGH
3083.333333333333,13100,14,1,24,1048.3333333333333,0.99,844,LOW
5916.666666666666,19300,6,1,53,1597.5,1.0,850,LOW
916.6666666666667,3900,2,0,31,504.16666666666674,0.04,322,HIGH
7916.666666666666,20100,2,0,44,4433.333333333334,0.0,300,HIGH
1833.3333333333335,8600,2,1,56,293.33333333333337,0.99,844,LOW
4583.333333333333,20000,8,1,22,1420.833333333333,0.98,839,LOW
3666.666666666667,16300,20,0,21,2163.3333333333335,0.02,311,HIGH
4166.666666666667,10800,10,0,49,2166.666666666667,0.04,322,HIGH
5083.333333333333,12500,14,0,35,2236.6666666666665,0.16,388,HIGH
6750.0,22300,10,0,56,2767.5,0.03,316,HIGH
5833.333333333334,19600,8,1,31,1050.0,1.0,850,LOW
4666.666666666667,14800,20,1,53,746.6666666666667,1.0,850,LOW
1500.0,7000,14,1,48,555.0,0.99,844,LOW
3000.0,12100,14,0,39,1320.0,0.16,388,HIGH
500.0,1300,14,1,40,95.0,0.96,828,LOW
4083.333333333333,16500,12,1,43,571.6666666666667,1.0,850,LOW
2500.0,7100,6,0,40,1325.0,0.03,316,HIGH
3166.666666666667,10600,12,1,26,886.6666666666669,0.99,844,LOW
6333.333333333334,30000,16,1,29,2026.666666666667,0.99,844,LOW
6500.0,25400,18,1,35,2145.0,1.0,850,LOW
5666.666666666666,21700,20,1,64,680.0,0.99,844,LOW
4916.666666666667,17300,20,0,45,2605.8333333333335,0.0,300,HIGH
4083.333333333333,16800,10,0,49,2164.1666666666665,0.0,300,HIGH
916.6666666666667,3100,16,1,45,155.83333333333337,0.98,839,LOW
8166.666666666666,36000,12,1,34,2531.6666666666665,0.99,844,LOW
1000.0,4700,2,0,48,420.0,0.33,481,HIGH
3916.666666666667,11500,18,0,23,1762.5,0.03,316,HIGH
5583.333333333334,16000,4,1,47,1116.666666666667,1.0,850,LOW
3083.333333333333,11300,6,1,29,493.33333333333326,1.0,850,LOW
6166.666666666666,16000,20,1,55,2158.333333333333,0.97,833,LOW
2750.0,11700,14,0,43,1320.0,0.04,322,HIGH
4000.0,15300,12,0,61,2000.0,0.01,305,HIGH
3833.333333333333,11900,6,0,64,1571.6666666666665,0.39,514,HIGH
6666.666666666666,30600,14,1,41,1133.3333333333333,1.0,850,LOW
3416.666666666667,8800,18,0,27,1605.8333333333335,0.01,305,HIGH
2166.6666666666665,7200,16,1,49,671.6666666666665,0.95,822,LOW
1083.3333333333333,5000,6,1,42,184.16666666666669,0.99,844,LOW
1916.6666666666665,4900,12,0,65,805.0,0.06,333,HIGH
250.0,900,6,1,28,47.5,0.99,844,LOW
5833.333333333334,21700,20,1,56,1283.3333333333335,1.0,850,LOW
3666.666666666667,10900,18,0,42,1906.666666666667,0.0,300,HIGH
4250.0,11800,6,1,45,1445.0,0.91,800,LOW
4916.666666666667,13000,6,0,65,1966.666666666667,0.15,382,HIGH
6500.0,27200,16,1,56,1040.0,1.0,850,LOW
1833.3333333333335,5100,6,1,44,550.0,0.98,839,LOW
4500.0,12600,18,1,51,1215.0000000000002,0.99,844,LOW
6166.666666666666,29100,8,1,35,1665.0,1.0,850,LOW
4833.333333333333,12000,12,1,29,725.0,1.0,850,LOW
4833.333333333333,13000,12,0,32,2658.333333333334,0.0,300,HIGH
4000.0,14200,12,1,36,1560.0,0.91,800,LOW
6166.666666666666,23900,4,1,53,2219.9999999999995,1.0,850,LOW
8000.0,19600,12,0,26,4639.999999999999,0.02,311,HIGH
166.66666666666669,500,6,0,61,80.0,0.04,322,HIGH
583.3333333333334,2100,14,1,38,116.66666666666669,0.99,844,LOW
6333.333333333334,16700,20,0,60,3293.333333333334,0.0,300,HIGH
1166.6666666666667,3300,18,0,45,525.0,0.04,322,HIGH
3166.666666666667,15000,14,0,26,1298.3333333333333,0.19,404,HIGH
2250.0,10800,6,1,57,450.0,0.97,833,LOW
4166.666666666667,10700,2,1,54,791.6666666666667,0.99,844,LOW
7500.0,28900,6,0,61,4500.0,0.01,305,HIGH
3083.333333333333,9000,6,1,44,431.66666666666674,0.99,844,LOW
250.0,1100,4,1,34,55.0,0.94,817,LOW
1500.0,4100,8,0,33,614.9999999999999,0.22,421,HIGH
6583.333333333334,17700,4,0,55,2896.666666666667,0.01,305,HIGH
1750.0,7700,8,0,48,875.0,0.0,300,HIGH
750.0,3100,4,1,58,217.5,0.97,833,LOW
8250.0,23600,18,0,29,3547.5,0.09,349,HIGH
4666.666666666667,20000,20,1,41,1633.3333333333335,0.98,839,LOW
5000.0,12200,16,1,28,1850.0,0.56,608,HIGH
4750.0,18400,4,1,48,522.5,1.0,850,LOW
7500.0,33100,20,0,36,3225.0,0.0,300,HIGH
6083.333333333334,16100,2,1,46,2311.666666666667,0.88,784,LOW
4416.666666666667,20500,16,1,60,1325.0,0.98,839,LOW
2916.666666666667,7400,16,1,21,554.1666666666667,0.98,839,LOW
833.3333333333333,2200,12,1,23,99.99999999999999,0.91,800,LOW
4250.0,19900,12,1,26,850.0,0.97,833,LOW
2416.6666666666665,9900,8,1,48,797.5,0.97,833,LOW
6333.333333333334,19100,14,1,61,1076.666666666667,0.99,844,LOW
5000.0,14700,18,0,30,2900.0,0.0,300,HIGH
5250.0,18200,18,0,59,3150.0,0.0,300,HIGH
1583.3333333333335,7400,18,0,57,712.5,0.1,355,HIGH
500.0,1400,4,1,60,185.0,0.83,756,LOW
3416.666666666667,11400,14,1,50,1332.5,0.91,800,LOW
666.6666666666667,3200,8,0,38,360.00000000000006,0.07,338,HIGH
5500.0,22900,16,1,62,1375.0,1.0,850,LOW
250.0,1100,12,1,30,37.5,0.93,811,LOW
5083.333333333333,13500,2,1,53,1270.8333333333333,0.92,806,LOW
4000.0,17000,10,1,25,600.0,1.0,850,LOW
3750.0,17300,18,1,24,1162.5,0.97,833,LOW
3166.666666666667,9400,16,0,52,1551.666666666667,0.01,305,HIGH
5833.333333333334,18900,8,1,21,1516.666666666667,0.95,822,LOW
3666.666666666667,14200,18,0,61,1576.666666666667,0.11,360,HIGH
4416.666666666667,19400,6,0,29,2208.3333333333335,0.03,316,HIGH
2166.6666666666665,5900,6,0,55,888.3333333333333,0.03,316,HIGH
2750.0,13100,2,0,53,1347.5,0.03,316,HIGH
1000.0,4800,6,1,51,220.0,1.0,850,LOW
3583.333333333333,8600,8,1,58,824.1666666666667,0.98,839,LOW
7000.0,27200,10,1,41,2170.0,1.0,850,LOW
500.0,1800,18,0,50,295.0,0.07,338,HIGH
3916.666666666667,16200,12,0,30,1762.5,0.03,316,HIGH
3500.0,12500,20,1,51,420.0,1.0,850,LOW
3583.333333333333,14700,2,1,29,1074.9999999999998,0.96,828,LOW
666.6666666666667,2900,2,1,24,153.33333333333337,0.89,789,LOW
7750.0,32000,8,1,30,2092.5,1.0,850,LOW
5166.666666666667,13700,2,1,36,1705.0,0.97,833,LOW
2916.666666666667,10200,12,0,64,1691.6666666666665,0.01,305,HIGH
3000.0,9200,18,1,58,420.00000000000006,0.98,839,LOW
7916.666666666666,36700,16,1,49,1899.9999999999998,0.99,844,LOW
500.0,1400,10,1,61,120.0,0.94,817,LOW
3166.666666666667,14900,6,1,56,918.3333333333333,0.99,844,LOW
1166.6666666666667,3500,12,1,62,245.0,1.0,850,LOW
5250.0,23900,4,1,59,1837.5,0.97,833,LOW
2333.3333333333335,6600,18,0,42,1166.6666666666667,0.04,322,HIGH
4500.0,17100,2,1,40,810.0,1.0,850,LOW
5250.0,23900,16,1,58,682.5,1.0,850,LOW
3250.0,14300,18,0,58,1852.4999999999998,0.02,311,HIGH
3500.0,15700,2,0,43,2030.0,0.02,311,HIGH
2583.3333333333335,8100,18,1,58,490.83333333333337,1.0,850,LOW
2833.333333333333,8600,6,0,27,1360.0,0.03,316,HIGH
1250.0,3100,6,0,57,600.0,0.02,311,HIGH
750.0,2000,18,1,53,157.5,0.96,828,LOW
6500.0,25600,4,1,58,1040.0,1.0,850,LOW
2916.666666666667,10500,20,1,49,758.3333333333335,0.99,844,LOW
7000.0,32500,14,1,43,2449.9999999999995,1.0,850,LOW
5333.333333333334,21300,20,1,25,2026.666666666667,0.68,674,MEDIUM
8000.0,28300,6,1,48,2640.0,1.0,850,LOW
1750.0,6500,10,1,48,245.00000000000003,1.0,850,LOW
5000.0,19900,8,1,62,1650.0,0.96,828,LOW
6916.666666666666,16800,18,0,24,2766.666666666667,0.06,333,HIGH
4416.666666666667,18500,6,0,23,2031.666666666667,0.01,305,HIGH
8083.333333333334,23500,4,0,51,3799.166666666667,0.02,311,HIGH
6833.333333333334,16500,18,0,43,4031.666666666667,0.0,300,HIGH
2833.333333333333,6900,14,0,48,1388.333333333333,0.01,305,HIGH
2333.3333333333335,11000,12,1,52,303.33333333333337,0.99,844,LOW
2000.0,5200,16,0,65,1100.0000000000002,0.07,338,HIGH
6833.333333333334,24000,4,0,29,4031.666666666667,0.0,300,HIGH
3500.0,11100,8,0,49,1540.0,0.08,344,HIGH
4583.333333333333,14800,10,0,58,2016.6666666666665,0.01,305,HIGH
2416.6666666666665,6300,6,1,60,628.3333333333334,0.94,817,LOW
5250.0,20100,12,0,42,2310.0,0.03,316,HIGH
8083.333333333334,29100,18,0,43,3637.5,0.02,311,HIGH
5416.666666666666,16000,6,1,41,1570.833333333333,1.0,850,LOW
4083.333333333333,10800,18,1,22,979.9999999999999,0.91,800,LOW
5750.0,16500,6,1,52,747.5,1.0,850,LOW
916.6666666666667,3000,4,0,60,550.0,0.02,311,HIGH
6500.0,29600,14,1,62,1495.0,1.0,850,LOW
6833.333333333334,23600,6,0,49,2733.333333333334,0.07,338,HIGH
5583.333333333334,23600,14,0,54,3238.333333333333,0.0,300,HIGH
6166.666666666666,15200,10,1,48,1603.3333333333335,1.0,850,LOW
1000.0,2700,14,1,51,130.0,1.0,850,LOW
7916.666666666666,24800,2,1,25,2216.666666666667,1.0,850,LOW
3333.333333333333,8200,2,1,37,966.6666666666665,0.96,828,LOW
7166.666666666666,32600,8,1,22,1576.6666666666665,0.99,844,LOW
7583.333333333334,28400,12,1,54,2199.1666666666665,1.0,850,LOW
5916.666666666666,18600,20,1,31,2248.333333333333,0.87,778,LOW
7500.0,28400,4,1,41,2550.0000000000005,1.0,850,LOW
1166.6666666666667,2700,14,1,58,268.33333333333337,0.94,817,LOW
7333.333333333334,20200,6,0,60,2933.333333333334,0.05,327,HIGH
4500.0,14700,4,1,42,1710.0,0.95,822,LOW
5083.333333333333,19100,6,1,32,1728.3333333333335,1.0,850,LOW
833.3333333333333,3600,4,1,24,166.66666666666669,0.98,839,LOW
6416.666666666666,18100,20,1,58,1924.9999999999998,1.0,850,LOW
5083.333333333333,12900,2,0,22,2948.333333333333,0.0,300,HIGH
6416.666666666666,21000,12,1,27,962.4999999999999,1.0,850,LOW
3916.666666666667,12000,2,1,44,587.5,0.98,839,LOW
7583.333333333334,34800,20,1,64,1592.5,1.0,850,LOW
4833.333333333333,12700,12,1,47,1256.6666666666667,0.99,844,LOW
7083.333333333334,24900,2,0,40,3258.333333333334,0.0,300,HIGH
8250.0,33400,14,0,35,3547.5,0.0,300,HIGH
1666.6666666666665,4000,10,0,46,783.3333333333333,0.03,316,HIGH
4166.666666666667,16800,6,1,37,416.66666666666674,1.0,850,LOW
2666.666666666667,11800,16,0,24,1386.666666666667,0.03,316,HIGH
6666.666666666666,27800,8,0,57,3933.333333333333,0.01,305,HIGH
1000.0,2800,14,1,45,310.0,0.89,789,LOW
4833.333333333333,22800,14,0,56,2368.333333333333,0.04,322,HIGH
2083.3333333333335,7600,20,1,51,729.1666666666667,0.93,811,LOW
500.0,1400,10,0,28,284.99999999999994,0.06,333,HIGH
4083.333333333333,13000,10,1,22,571.6666666666667,0.98,839,LOW
7833.333333333334,37300,14,1,23,1175.0,0.99,844,LOW
4416.666666666667,19300,16,1,52,883.3333333333335,0.98,839,LOW
4250.0,15800,4,1,46,1615.0,0.86,773,LOW
2416.6666666666665,8900,18,1,28,797.5,0.95,822,LOW
7583.333333333334,34000,12,1,65,910.0,1.0,850,LOW
7333.333333333334,26700,12,1,43,880.0,1.0,850,LOW
2166.6666666666665,8800,10,0,34,1083.3333333333333,0.02,311,HIGH
8083.333333333334,25500,18,1,64,3071.666666666667,0.84,762,LOW
500.0,1200,8,0,53,245.0,0.07,338,HIGH
3416.666666666667,11100,16,1,45,751.6666666666667,1.0,850,LOW
6666.666666666666,28000,20,1,50,1933.333333333333,1.0,850,LOW
7333.333333333334,26700,16,1,34,1246.666666666667,1.0,850,LOW
166.66666666666669,300,12,1,29,45.00000000000001,0.98,839,LOW
3166.666666666667,11700,2,0,55,1836.6666666666665,0.0,300,HIGH
5666.666666666666,21800,10,1,57,1643.333333333333,0.99,844,LOW
7166.666666666666,31800,2,1,26,2078.333333333333,0.99,844,LOW
2333.3333333333335,8400,10,0,41,933.3333333333335,0.13,371,HIGH
6666.666666666666,29800,12,0,46,3666.666666666667,0.01,305,HIGH
1916.6666666666665,5500,16,0,29,1054.1666666666667,0.04,322,HIGH
6333.333333333334,16200,20,1,36,2216.6666666666665,0.98,839,LOW
2416.6666666666665,11300,12,0,53,990.8333333333333,0.19,404,HIGH
6583.333333333334,25700,18,1,59,1053.3333333333335,0.99,844,LOW
1583.3333333333335,4500,6,0,37,696.6666666666667,0.04,322,HIGH
3833.333333333333,13600,20,0,51,1763.3333333333335,0.0,300,HIGH
2166.6666666666665,7700,6,1,41,454.99999999999994,0.99,844,LOW
2250.0,6700,8,0,51,1102.5,0.06,333,HIGH
5250.0,13200,16,1,27,682.5,1.0,850,LOW
2166.6666666666665,7500,2,1,57,736.6666666666667,0.68,674,MEDIUM
6416.666666666666,23400,6,1,28,1411.6666666666665,1.0,850,LOW
6166.666666666666,16300,16,1,38,924.9999999999999,1.0,850,LOW
6083.333333333334,21600,20,1,48,2007.5000000000002,0.97,833,LOW
2416.6666666666665,7600,2,1,61,507.49999999999994,0.97,833,LOW
5500.0,16000,10,1,61,550.0,1.0,850,LOW
2250.0,9600,14,0,24,1012.5,0.15,382,HIGH
6916.666666666666,27700,4,1,46,1106.6666666666665,1.0,850,LOW
4083.333333333333,18500,8,0,52,1878.3333333333335,0.1,355,HIGH
6583.333333333334,30700,10,1,29,2304.1666666666665,1.0,850,LOW
7333.333333333334,21300,14,0,26,3153.333333333334,0.0,300,HIGH
3333.333333333333,14100,18,1,53,1199.9999999999998,0.97,833,LOW
3250.0,9200,12,0,29,1885.0,0.0,300,HIGH
6416.666666666666,18900,2,1,27,898.3333333333335,1.0,850,LOW
3166.666666666667,10000,16,1,34,696.6666666666667,1.0,850,LOW
6666.666666666666,27000,20,1,39,866.6666666666667,1.0,850,LOW
2833.333333333333,11300,20,1,53,878.3333333333333,0.97,833,LOW
4583.333333333333,18800,12,0,60,1924.9999999999998,0.07,338,HIGH
6416.666666666666,29300,14,1,35,1796.666666666667,0.99,844,LOW
3333.333333333333,9400,4,1,28,766.6666666666667,1.0,850,LOW
4916.666666666667,22600,18,0,33,2015.8333333333335,0.23,426,HIGH
2166.6666666666665,9900,20,1,40,498.33333333333337,0.97,833,LOW
5500.0,22200,12,1,39,715.0,1.0,850,LOW
833.3333333333333,3000,18,1,26,266.66666666666663,0.87,778,LOW
666.6666666666667,2800,16,1,31,213.33333333333337,0.96,828,LOW
2666.666666666667,6300,6,1,63,773.3333333333333,0.96,828,LOW
7000.0,23400,12,0,24,3850.0000000000005,0.02,311,HIGH
4833.333333333333,17600,6,1,64,1450.0,0.98,839,LOW
6083.333333333334,28100,10,1,43,912.5,0.98,839,LOW
3250.0,8000,6,1,55,877.5,0.99,844,LOW
3833.333333333333,16000,4,1,48,383.33333333333337,1.0,850,LOW
3000.0,12300,2,0,52,1260.0,0.15,382,HIGH
6250.0,28700,20,1,53,1750.0000000000002,1.0,850,LOW
4333.333333333333,15000,12,0,63,2079.9999999999995,0.03,316,HIGH
3666.666666666667,10000,8,0,53,1833.3333333333335,0.01,305,HIGH
4250.0,12900,14,0,54,1785.0,0.08,344,HIGH
5000.0,23600,6,1,34,1000.0,0.99,844,LOW
3166.666666666667,11400,6,0,32,1330.0,0.49,569,HIGH
2333.3333333333335,10900,2,1,46,560.0,0.95,822,LOW
5416.666666666666,18300,4,1,34,1679.1666666666665,0.98,839,LOW
1333.3333333333335,6400,4,0,54,746.6666666666669,0.02,311,HIGH
4583.333333333333,18600,12,0,41,2154.1666666666665,0.01,305,HIGH
8000.0,20100,16,1,63,1840.0,0.96,828,LOW
5833.333333333334,27800,16,0,64,3441.666666666667,0.01,305,HIGH
3333.333333333333,8100,16,1,54,799.9999999999999,0.99,844,LOW
6750.0,30900,12,0,29,3442.5,0.01,305,HIGH
5500.0,22800,8,0,23,2640.0,0.07,338,HIGH
3416.666666666667,10200,12,1,27,683.3333333333335,1.0,850,LOW
5500.0,24800,4,0,58,2420.0,0.09,349,HIGH
4250.0,12200,14,0,28,2082.5,0.0,300,HIGH
6833.333333333334,25200,18,1,31,2255.0000000000005,0.97,833,LOW
7916.666666666666,24400,14,1,39,1979.1666666666665,1.0,850,LOW
6333.333333333334,27600,2,1,33,2280.0,0.98,839,LOW
7000.0,20800,12,1,54,1330.0,1.0,850,LOW
6333.333333333334,25100,4,0,28,3356.666666666667,0.0,300,HIGH
1166.6666666666667,3700,12,1,65,221.66666666666669,0.97,833,LOW
2250.0,6800,10,1,38,315.00000000000006,1.0,850,LOW
166.66666666666669,500,10,1,25,56.66666666666668,0.94,817,LOW
500.0,2100,16,1,45,150.0,0.9,795,LOW
4333.333333333333,12900,16,1,23,1473.3333333333335,0.92,806,LOW
4250.0,11600,10,1,32,977.5,1.0,850,LOW
7666.666666666666,18600,2,1,32,1610.0,1.0,850,LOW
5416.666666666666,23200,18,1,58,704.1666666666665,0.99,844,LOW
7083.333333333334,21000,6,1,62,708.3333333333335,0.99,844,LOW
1666.6666666666665,6000,12,0,57,916.6666666666667,0.02,311,HIGH
6250.0,18000,20,1,44,1250.0,1.0,850,LOW
6250.0,28900,10,0,22,3000.0,0.05,327,HIGH
1666.6666666666665,4300,16,0,32,666.6666666666667,0.33,481,HIGH
1166.6666666666667,2700,14,1,38,396.66666666666674,0.85,767,LOW
1416.6666666666665,5600,2,0,60,793.3333333333333,0.08,344,HIGH
4416.666666666667,14900,6,1,50,1634.166666666667,0.96,828,LOW
7416.666666666666,30100,2,0,23,3189.166666666666,0.05,327,HIGH
8083.333333333334,35300,4,1,59,3071.666666666667,0.83,756,LOW
7500.0,25900,4,1,24,2775.0,0.87,778,LOW
7083.333333333334,30900,6,1,43,1912.5000000000002,1.0,850,LOW
2916.666666666667,10900,4,1,43,379.16666666666674,1.0,850,LOW
416.66666666666663,1400,6,1,36,158.33333333333331,0.88,784,LOW
7416.666666666666,19100,6,0,33,3856.666666666667,0.0,300,HIGH
6500.0,27200,18,0,45,3120.0,0.01,305,HIGH
8166.666666666666,27800,6,1,37,2041.6666666666665,1.0,850,LOW
4333.333333333333,19000,14,0,38,2253.3333333333335,0.02,311,HIGH
6166.666666666666,19400,16,1,30,1726.666666666667,1.0,850,LOW
1000.0,3300,6,0,37,480.0,0.09,349,HIGH
833.3333333333333,3200,2,0,51,450.0,0.06,333,HIGH
7916.666666666666,32500,14,1,38,1979.1666666666665,1.0,850,LOW
3750.0,11700,18,0,59,2137.4999999999995,0.01,305,HIGH
4083.333333333333,16000,12,0,56,1919.1666666666665,0.0,300,HIGH
583.3333333333334,2500,8,1,65,110.83333333333334,0.83,756,LOW
7833.333333333334,28300,20,1,22,2350.0,0.95,822,LOW
6916.666666666666,31400,6,1,31,760.8333333333333,0.99,844,LOW
4666.666666666667,13000,4,1,22,1633.3333333333335,0.76,718,MEDIUM
3666.666666666667,12300,8,0,27,1540.0,0.23,426,HIGH
1750.0,5400,8,1,60,455.0,1.0,850,LOW
3666.666666666667,10600,4,1,56,916.6666666666667,0.99,844,LOW
5250.0,19600,6,0,55,2520.0,0.01,305,HIGH
8250.0,30000,18,1,32,2145.0,1.0,850,LOW
583.3333333333334,1600,20,1,22,110.83333333333334,0.92,806,LOW
3000.0,12400,14,1,27,960.0,0.99,844,LOW
4666.666666666667,21000,2,1,62,1213.3333333333335,0.98,839,LOW
833.3333333333333,3700,8,1,22,91.66666666666666,0.98,839,LOW
